,showno,date,venue,setno,trackno,song
15679,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,13,Lost Sailor
15680,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,14,Saint of Circumstance
15681,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,15,Comes a Time
15682,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,16,The Other One
15683,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,17,Drums
15684,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,18,Space
15685,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,19,Black Peter
15686,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,20,Around and Around
15687,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,21,Johnny B. Goode
15688,1193,14-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",3,22,Don't Ease Me In
15689,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,1,Jack Straw
15690,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,2,Franklin's Tower
15691,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,3,Cassidy
15692,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,4,They Love Each Other
15693,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,5,Lazy Lightning
15694,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,6,Supplication
15695,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,7,Peggy-O
15696,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,8,Far From Me
15697,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,9,Feel Like a Stranger
15698,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,10,Deal
15699,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,11,Althea
15700,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,12,Lost Sailor
15701,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,13,Saint of Circumstance
15702,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,14,Terrapin Station
15703,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,15,Playing in the Band
15704,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,16,Uncle John's Band
15705,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,17,Drums
15706,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,18,Space
15707,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,19,Not Fade Away
15708,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,20,Going Down the Road Feelin' Bad
15709,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,21,Good Lovin'
15710,1194,15-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",3,22,Alabama Getaway
15711,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,1,Alabama Getaway
15712,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,2,The Promised Land
15713,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,3,High Time
15714,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,4,Me and My Uncle
15715,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,5,Big River
15716,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,6,Row Jimmy
15717,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,7,Minglewood Blues
15718,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,8,Ramble On Rose
15719,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,9,Looks Like Rain
15720,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,10,China Cat Sunflower
15721,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,11,I Know You Rider
15722,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,12,Feel Like a Stranger
15723,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,13,Althea
15724,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,14,Lost Sailor
15725,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,15,Saint of Circumstance
15726,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,16,Eyes of the World
15727,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,17,Drums
15728,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,18,Space
15729,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,19,Truckin'
15730,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,20,Morning Dew
15731,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,21,Around and Around
15732,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,22,Johnny B. Goode
15733,1195,16-05-1980,"Nassau Veterans Memorial Coliseum, Uniondale, NY",3,23,Brokedown Palace
15734,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,1,Alabama Getaway
15735,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,2,The Promised Land
15736,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,3,They Love Each Other
15737,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,4,El Paso
15738,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,5,Mexicali Blues
15739,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,6,Candyman
15740,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,7,Minglewood Blues
15741,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,8,Althea
15742,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,9,Far From Me
15743,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,10,Let It Grow
15744,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",1,11,Deal
15745,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,12,Feel Like a Stranger
15746,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,13,Ship of Fools
15747,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,14,Estimated Prophet
15748,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,15,Eyes of the World
15749,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,16,The Other One
15750,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,17,Drums
15751,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,18,Space
15752,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,19,Lost Sailor
15753,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,20,Saint of Circumstance
15754,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,21,Comes a Time
15755,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,22,Around and Around
15756,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",2,23,Johnny B. Goode
15757,1196,29-05-1980,"Des Moines Civic Center, Des Moines, IA",3,24,U.S. Blues
15758,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,1,Jack Straw
15759,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,2,Franklin's Tower
15760,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,3,Me and My Uncle
15761,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,4,Big River
15762,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,5,Friend of the Devil
15763,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,6,Passenger
15764,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,7,Easy to Love You
15765,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,8,Althea
15766,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",1,9,The Music Never Stopped
15767,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,10,Scarlet Begonias
15768,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,11,Fire on the Mountain
15769,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,12,Playing in the Band
15770,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,13,Drums
15771,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,14,Space
15772,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,15,Not Fade Away
15773,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,16,Black Peter
15774,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,17,Going Down the Road Feelin' Bad
15775,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",2,18,Good Lovin'
15776,1197,30-05-1980,"Milwaukee Auditorium, Milwaukee, WI",3,19,Alabama Getaway
15777,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,1,Alabama Getaway
15778,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,2,The Promised Land
15779,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,3,Peggy-O
15780,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,4,Cassidy
15781,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,5,Loser
15782,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,6,Minglewood Blues
15783,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,7,Far From Me
15784,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,8,Althea
15785,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,9,Looks Like Rain
15786,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",1,10,Deal
15787,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,11,Feel Like a Stranger
15788,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,12,Ship of Fools
15789,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,13,Lost Sailor
15790,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,14,Saint of Circumstance
15791,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,15,Wharf Rat
15792,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,16,The Other One
15793,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,17,Drums
15794,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,18,Space
15795,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,19,I Need a Miracle
15796,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,20,Bertha
15797,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",2,21,Sugar Magnolia
15798,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",3,22,U.S. Blues
15799,1198,31-05-1980,"Metropolitan Sports Center, Bloomington, MN",3,23,Brokedown Palace
15800,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,1,Alabama Getaway
15801,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,2,The Promised Land
15802,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,3,They Love Each Other
15803,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,4,Mexicali Blues
15804,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,5,El Paso
15805,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,6,Tennessee Jed
15806,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,7,Minglewood Blues
15807,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,8,Don't Ease Me In
15808,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,9,Looks Like Rain
15809,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,10,Easy to Love You
15810,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,11,Althea
15811,1199,05-06-1980,"Compton Terrace, Tempe, AZ",1,12,Feel Like a Stranger
15812,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,13,China Cat Sunflower
15813,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,14,I Know You Rider
15814,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,15,Lost Sailor
15815,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,16,Saint of Circumstance
15816,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,17,Terrapin Station
15817,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,18,Drums
15818,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,19,Space
15819,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,20,Truckin'
15820,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,21,Black Peter
15821,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,22,Around and Around
15822,1199,05-06-1980,"Compton Terrace, Tempe, AZ",2,23,Johnny B. Goode
15823,1199,05-06-1980,"Compton Terrace, Tempe, AZ",3,24,U.S. Blues
15824,1200,07-06-1980,"Folsom Field, Boulder, CO",1,1,Jack Straw
15825,1200,07-06-1980,"Folsom Field, Boulder, CO",1,2,Friend of the Devil
15826,1200,07-06-1980,"Folsom Field, Boulder, CO",1,3,El Paso
15827,1200,07-06-1980,"Folsom Field, Boulder, CO",1,4,Mama Tried
15828,1200,07-06-1980,"Folsom Field, Boulder, CO",1,5,Ramble On Rose
15829,1200,07-06-1980,"Folsom Field, Boulder, CO",1,6,Passenger
15830,1200,07-06-1980,"Folsom Field, Boulder, CO",1,7,Far From Me
15831,1200,07-06-1980,"Folsom Field, Boulder, CO",1,8,Minglewood Blues
15832,1200,07-06-1980,"Folsom Field, Boulder, CO",1,9,Loser
15833,1200,07-06-1980,"Folsom Field, Boulder, CO",1,10,Feel Like a Stranger
15834,1200,07-06-1980,"Folsom Field, Boulder, CO",1,11,Deal
15835,1200,07-06-1980,"Folsom Field, Boulder, CO",2,12,Bertha
15836,1200,07-06-1980,"Folsom Field, Boulder, CO",2,13,Greatest Story Ever Told
15837,1200,07-06-1980,"Folsom Field, Boulder, CO",2,14,Althea
15838,1200,07-06-1980,"Folsom Field, Boulder, CO",2,15,Lost Sailor
15839,1200,07-06-1980,"Folsom Field, Boulder, CO",2,16,Saint of Circumstance
15840,1200,07-06-1980,"Folsom Field, Boulder, CO",2,17,Drums
15841,1200,07-06-1980,"Folsom Field, Boulder, CO",2,18,Space
15842,1200,07-06-1980,"Folsom Field, Boulder, CO",2,19,Not Fade Away
15843,1200,07-06-1980,"Folsom Field, Boulder, CO",2,20,Wharf Rat
15844,1200,07-06-1980,"Folsom Field, Boulder, CO",2,21,Good Lovin'
15845,1200,07-06-1980,"Folsom Field, Boulder, CO",3,22,Alabama Getaway
15846,1200,07-06-1980,"Folsom Field, Boulder, CO",3,23,One More Saturday Night
15847,1200,07-06-1980,"Folsom Field, Boulder, CO",3,24,U.S. Blues
15848,1201,08-06-1980,"Folsom Field, Boulder, CO",1,1,Uncle John's Band
15849,1201,08-06-1980,"Folsom Field, Boulder, CO",1,2,Playing in the Band
15850,1201,08-06-1980,"Folsom Field, Boulder, CO",1,3,Uncle John's Band
15851,1201,08-06-1980,"Folsom Field, Boulder, CO",1,4,Me and My Uncle
15852,1201,08-06-1980,"Folsom Field, Boulder, CO",1,5,Mexicali Blues
15853,1201,08-06-1980,"Folsom Field, Boulder, CO",1,6,Tennessee Jed
15854,1201,08-06-1980,"Folsom Field, Boulder, CO",1,7,Samson and Delilah
15855,1201,08-06-1980,"Folsom Field, Boulder, CO",1,8,Easy to Love You
15856,1201,08-06-1980,"Folsom Field, Boulder, CO",1,9,Althea
15857,1201,08-06-1980,"Folsom Field, Boulder, CO",1,10,Looks Like Rain
15858,1201,08-06-1980,"Folsom Field, Boulder, CO",1,11,Deal
15859,1201,08-06-1980,"Folsom Field, Boulder, CO",2,12,Feel Like a Stranger
15860,1201,08-06-1980,"Folsom Field, Boulder, CO",2,13,Ship of Fools
15861,1201,08-06-1980,"Folsom Field, Boulder, CO",2,14,Estimated Prophet
15862,1201,08-06-1980,"Folsom Field, Boulder, CO",2,15,Eyes of the World
15863,1201,08-06-1980,"Folsom Field, Boulder, CO",2,16,Drums
15864,1201,08-06-1980,"Folsom Field, Boulder, CO",2,17,Space
15865,1201,08-06-1980,"Folsom Field, Boulder, CO",2,18,Saint of Circumstance
15866,1201,08-06-1980,"Folsom Field, Boulder, CO",2,19,Black Peter
15867,1201,08-06-1980,"Folsom Field, Boulder, CO",2,20,Sugar Magnolia
15868,1201,08-06-1980,"Folsom Field, Boulder, CO",3,21,Alabama Getaway
15869,1201,08-06-1980,"Folsom Field, Boulder, CO",3,22,Brokedown Palace
15870,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,1,Alabama Getaway
15871,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,2,The Promised Land
15872,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,3,Peggy-O
15873,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,4,El Paso
15874,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,5,Brown-Eyed Women
15875,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,6,Cassidy
15876,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,7,Far From Me
15877,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,8,Althea
15878,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,9,Lost Sailor
15879,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,10,Saint of Circumstance
15880,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",1,11,Deal
15881,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,12,Drums
15882,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,13,Scarlet Begonias
15883,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,14,Fire on the Mountain
15884,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,15,Estimated Prophet
15885,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,16,Drums
15886,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,17,Space
15887,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,18,Not Fade Away
15888,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,19,Black Peter
15889,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,20,Around and Around
15890,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",2,21,Good Lovin'
15891,1202,12-06-1980,"Portland Memorial Coliseum, Portland, OR",3,22,Johnny B. Goode
15892,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,1,Minglewood Blues
15893,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,2,Sugaree
15894,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,3,Mama Tried
15895,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,4,Mexicali Blues
15896,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,5,Candyman
15897,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,6,Passenger
15898,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,7,Althea
15899,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,8,Lost Sailor
15900,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,9,Saint of Circumstance
15901,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",1,10,Deal
15902,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,11,Don't Ease Me In
15903,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,12,Let It Grow
15904,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,13,China Cat Sunflower
15905,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,14,I Know You Rider
15906,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,15,See See Rider
15907,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,16,Terrapin Station
15908,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,17,Drums
15909,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,18,Space
15910,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,19,The Other One
15911,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,20,Wharf Rat
15912,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",2,21,Sugar Magnolia
15913,1203,13-06-1980,"Seattle Center Arena, Seattle, WA",3,22,Alabama Getaway
15914,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,1,Alabama Getaway
15915,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,2,The Promised Land
15916,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,3,Friend of the Devil
15917,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,4,El Paso
15918,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,5,Brown-Eyed Women
15919,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,6,Me and My Uncle
15920,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,7,Big River
15921,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,8,Far From Me
15922,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,9,Big Railroad Blues
15923,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,10,Looks Like Rain
15924,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",1,11,Don't Ease Me In
15925,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,12,Feel Like a Stranger
15926,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,13,Ship of Fools
15927,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,14,Estimated Prophet
15928,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,15,Eyes of the World
15929,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,16,Drums
15930,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,17,Space
15931,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,18,Lost Sailor
15932,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,19,Saint of Circumstance
15933,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,20,Stella Blue
15934,1204,14-06-1980,"Spokane Coliseum, Spokane, WA",2,21,Going Down the Road Feelin' Bad
